"filename", "language", "JSON", "JavaScript", "Markdown", "TypeScript", "HTML", "CSS", "comment", "blank", "total"
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features4/tsconfig.lib.prod.json", "JSON", 9, 0, 0, 0, 0, 0, 1, 1, 11
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features4/tsconfig.spec.json", "JSON", 16, 0, 0, 0, 0, 0, 1, 1, 18
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features4/tslint.json", "JSON", 17, 0, 0, 0, 0, 0, 0, 1, 18
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/README.md", "Markdown", 0, 0, 13, 0, 0, 0, 0, 12, 25
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/karma.conf.js", "JavaScript", 0, 37, 0, 0, 0, 0, 6, 2, 45
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/ng-package.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 7
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/package.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/src/lib/lick-marketing-features5.component.html", "HTML", 0, 0, 0, 0, 25, 0, 3, 6, 34
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/src/lib/lick-marketing-features5.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/src/lib/lick-marketing-features5.component.ts", "TypeScript", 0, 0, 0, 22, 0, 0, 0, 10, 32
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/src/lib/lick-marketing-features5.module.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 2, 15
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/src/lib/lick-marketing-features5.service.spec.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 4, 13
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/src/lib/lick-marketing-features5.service.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 3, 10
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/src/public-api.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 3, 2, 8
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/src/test.ts", "TypeScript", 0, 0, 0, 14, 0, 0, 4, 4, 22
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/tsconfig.lib.json", "JSON", 22, 0, 0, 0, 0, 0, 4, 0, 26
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/tsconfig.lib.prod.json", "JSON", 9, 0, 0, 0, 0, 0, 1, 1, 11
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/tsconfig.spec.json", "JSON", 16, 0, 0, 0, 0, 0, 1, 1, 18
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features5/tslint.json", "JSON", 17, 0, 0, 0, 0, 0, 0, 1, 18
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features6/README.md", "Markdown", 0, 0, 13, 0, 0, 0, 0, 12, 25
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features6/karma.conf.js", "JavaScript", 0, 37, 0, 0, 0, 0, 6, 2, 45
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features6/ng-package.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 7
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features6/package.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features6/src/lib/lick-marketing-features6.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features6/src/lib/lick-marketing-features6.component.ts", "TypeScript", 0, 0, 0, 16, 0, 0, 0, 5, 21
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features6/src/lib/lick-marketing-features6.module.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 4, 13
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features6/src/lib/lick-marketing-features6.service.spec.ts", "TypeScript", 0, 0, 0, 12, 0, 0, 0, 5, 17
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features6/src/lib/lick-marketing-features6.service.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 3, 10
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features6/src/public-api.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 3, 2, 8
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features6/src/test.ts", "TypeScript", 0, 0, 0, 19, 0, 0, 4, 4, 27
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features6/tsconfig.lib.json", "JSON", 22, 0, 0, 0, 0, 0, 4, 0, 26
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features6/tsconfig.lib.prod.json", "JSON", 9, 0, 0, 0, 0, 0, 1, 1, 11
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features6/tsconfig.spec.json", "JSON", 16, 0, 0, 0, 0, 0, 1, 1, 18
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-features6/tslint.json", "JSON", 17, 0, 0, 0, 0, 0, 0, 1, 18
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/README.md", "Markdown", 0, 0, 13, 0, 0, 0, 0, 12, 25
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/karma.conf.js", "JavaScript", 0, 37, 0, 0, 0, 0, 6, 2, 45
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/ng-package.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 7
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/package.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/src/lib/lick-marketing-footer1.component.html", "HTML", 0, 0, 0, 0, 44, 0, 0, 10, 54
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/src/lib/lick-marketing-footer1.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/src/lib/lick-marketing-footer1.component.ts", "TypeScript", 0, 0, 0, 51, 0, 0, 0, 10, 61
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/src/lib/lick-marketing-footer1.module.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 2, 15
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/src/lib/lick-marketing-footer1.service.spec.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 4, 13
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/src/lib/lick-marketing-footer1.service.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 3, 10
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/src/public-api.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 3, 2, 8
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/src/test.ts", "TypeScript", 0, 0, 0, 14, 0, 0, 4, 4, 22
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/tsconfig.lib.json", "JSON", 22, 0, 0, 0, 0, 0, 4, 0, 26
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/tsconfig.lib.prod.json", "JSON", 9, 0, 0, 0, 0, 0, 1, 1, 11
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/tsconfig.spec.json", "JSON", 16, 0, 0, 0, 0, 0, 1, 1, 18
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-footer1/tslint.json", "JSON", 17, 0, 0, 0, 0, 0, 0, 1, 18
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/README.md", "Markdown", 0, 0, 13, 0, 0, 0, 0, 12, 25
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/karma.conf.js", "JavaScript", 0, 37, 0, 0, 0, 0, 6, 2, 45
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/ng-package.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 7
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/package.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/src/lib/lick-marketing-how-to1.component.html", "HTML", 0, 0, 0, 0, 25, 0, 3, 7, 35
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/src/lib/lick-marketing-how-to1.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/src/lib/lick-marketing-how-to1.component.ts", "TypeScript", 0, 0, 0, 19, 0, 0, 0, 7, 26
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/src/lib/lick-marketing-how-to1.module.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 2, 15
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/src/lib/lick-marketing-how-to1.service.spec.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 4, 13
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/src/lib/lick-marketing-how-to1.service.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 3, 10
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/src/public-api.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 3, 2, 8
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/src/test.ts", "TypeScript", 0, 0, 0, 14, 0, 0, 4, 4, 22
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/tsconfig.lib.json", "JSON", 22, 0, 0, 0, 0, 0, 4, 0, 26
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/tsconfig.lib.prod.json", "JSON", 9, 0, 0, 0, 0, 0, 1, 1, 11
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/tsconfig.spec.json", "JSON", 16, 0, 0, 0, 0, 0, 1, 1, 18
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-how-to/tslint.json", "JSON", 17, 0, 0, 0, 0, 0, 0, 1, 18
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/README.md", "Markdown", 0, 0, 13, 0, 0, 0, 0, 12, 25
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/karma.conf.js", "JavaScript", 0, 37, 0, 0, 0, 0, 6, 2, 45
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/ng-package.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 7
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/package.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/src/lib/lick-marketing-video1.component.html", "HTML", 0, 0, 0, 0, 14, 0, 5, 7, 26
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/src/lib/lick-marketing-video1.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/src/lib/lick-marketing-video1.component.ts", "TypeScript", 0, 0, 0, 17, 0, 0, 0, 7, 24
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/src/lib/lick-marketing-video1.module.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 2, 15
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/src/lib/lick-marketing-video1.service.spec.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 4, 13
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/src/lib/lick-marketing-video1.service.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 3, 10
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/src/public-api.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 3, 2, 8
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/src/test.ts", "TypeScript", 0, 0, 0, 14, 0, 0, 4, 4, 22
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/tsconfig.lib.json", "JSON", 22, 0, 0, 0, 0, 0, 4, 0, 26
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/tsconfig.lib.prod.json", "JSON", 9, 0, 0, 0, 0, 0, 1, 1, 11
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/tsconfig.spec.json", "JSON", 16, 0, 0, 0, 0, 0, 1, 1, 18
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video1/tslint.json", "JSON", 17, 0, 0, 0, 0, 0, 0, 1, 18
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/README.md", "Markdown", 0, 0, 13, 0, 0, 0, 0, 12, 25
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/karma.conf.js", "JavaScript", 0, 37, 0, 0, 0, 0, 6, 2, 45
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/ng-package.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 7
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/package.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 11
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/src/lib/lick-marketing-video2.component.html", "HTML", 0, 0, 0, 0, 17, 0, 0, 4, 21
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/src/lib/lick-marketing-video2.component.spec.ts", "TypeScript", 0, 0, 0, 20, 0, 0, 0, 6, 26
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/src/lib/lick-marketing-video2.component.ts", "TypeScript", 0, 0, 0, 15, 0, 0, 0, 6, 21
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/src/lib/lick-marketing-video2.module.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 2, 15
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/src/lib/lick-marketing-video2.service.spec.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 4, 13
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/src/lib/lick-marketing-video2.service.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 3, 10
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/src/public-api.ts", "TypeScript", 0, 0, 0, 3, 0, 0, 3, 2, 8
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/src/test.ts", "TypeScript", 0, 0, 0, 14, 0, 0, 4, 4, 22
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/tsconfig.lib.json", "JSON", 22, 0, 0, 0, 0, 0, 4, 0, 26
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/tsconfig.lib.prod.json", "JSON", 9, 0, 0, 0, 0, 0, 1, 1, 11
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/tsconfig.spec.json", "JSON", 16, 0, 0, 0, 0, 0, 1, 1, 18
"/Users/tyshowers/Dropbox/angular/notch-app/projects/lick-marketing-video2/tslint.json", "JSON", 17, 0, 0, 0, 0, 0, 0, 1, 18
"Total", "-", 2788, 1258, 442, 4027, 1238, 51, 781, 1827, 12412
